,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1156,1268a,1268c,2,1,1,0,0,2,0,4,2,2,1,1,3,2,3,0,4,2,1
1157,0923a,0923c,2,1,1,1,1,2,0,2,2,1,1,1,2,2,3,0,4,2,1
1158,0336a,0336c,1,2,1,3,2,2,1,3,2,3,2,1,2,2,2,0,1,1,1
1159,1367b,1367c,1,1,0,1,2,1,0,3,2,1,1,1,3,2,0,0,3,2,1
1160,0456b,0456c,0,1,1,1,2,2,0,1,1,2,2,1,0,2,3,0,3,2,1
1161,0431b,0431a,3,0,2,1,2,3,0,2,2,3,2,1,3,1,2,3,2,2,1
1162,0381b,0381c,3,1,1,0,2,3,0,4,2,1,4,1,3,2,3,0,2,2,1
1163,0319a,0319b,2,4,1,0,2,3,1,2,2,1,1,1,1,2,3,0,2,1,1
1164,1411b,1411c,3,1,1,3,2,3,1,1,2,0,1,1,3,2,3,0,2,2,1
1165,0561a,0561b,2,1,1,3,2,1,0,1,2,3,1,1,3,2,2,0,4,2,1
1166,0600a,0600b,2,1,1,0,2,1,0,3,2,0,1,1,3,2,2,0,1,2,1
1167,1208a,1208b,0,4,1,0,0,2,0,2,2,1,0,1,0,2,1,0,1,1,1
1168,0317a,0317b,1,1,0,2,0,1,1,2,1,0,4,0,0,0,2,2,3,2,1
1169,1370a,1370b,2,1,1,3,0,2,0,1,2,1,0,1,0,2,2,0,3,2,1
1170,0538a,0538c,2,1,0,3,2,2,1,4,2,2,2,1,0,2,2,2,1,2,1
1171,0587a,0587b,1,1,1,2,2,2,2,0,2,0,1,1,0,2,1,1,0,1,1
1172,0571a,0571c,2,4,1,3,2,3,0,1,2,1,0,1,1,0,1,0,1,1,1
1173,1305a,1305b,1,1,1,0,2,2,0,0,2,2,1,1,0,2,2,1,2,2,1
1174,1444a,1444b,0,1,1,0,2,3,0,3,2,1,0,1,1,2,2,0,0,1,1
1175,1253a,1253c,3,0,1,0,2,2,3,2,2,2,0,0,2,2,2,0,0,2,1
1176,1517b,1517c,1,1,1,3,2,2,0,3,2,3,0,1,0,2,2,1,4,2,1
1177,0334b,0334c,2,0,1,0,2,2,3,1,2,1,4,1,3,0,2,0,0,2,1
1178,1208b,1208c,1,0,1,0,2,1,0,1,1,0,1,1,0,2,1,3,2,2,1
1179,0544a,0544c,0,1,1,0,2,2,0,1,1,1,4,1,3,2,2,2,0,1,1
1180,1294a,1294c,1,0,1,0,2,1,0,0,1,3,0,1,3,2,3,1,0,2,1
1181,1222c,1222a,0,1,1,0,2,2,1,2,1,2,1,0,2,2,1,0,3,2,1
1182,0522b,0522c,2,1,0,2,2,2,0,4,2,3,1,2,4,0,2,0,3,2,1
1183,1429c,1429a,0,0,1,3,2,2,0,0,2,1,2,1,2,2,2,1,0,1,1
1184,0301a,0301c,1,0,1,0,2,2,1,4,2,3,1,1,4,0,2,0,1,2,1
1185,0411c,0411b,2,1,1,3,2,1,0,4,2,1,2,1,1,2,2,0,1,2,1
1186,1375b,1375c,1,4,1,3,2,2,0,3,2,3,4,1,0,2,2,0,0,2,1
1187,1137a,1137c,1,1,1,0,2,1,0,1,2,2,2,1,3,2,2,0,3,2,1
1188,1119a,1119c,1,1,1,0,0,2,0,1,2,2,1,1,3,2,2,1,2,1,1
1189,0535a,0535c,2,4,1,1,2,2,2,1,1,1,2,1,3,2,1,3,3,2,1
1190,1201a,1201b,0,1,1,0,2,2,2,3,2,2,0,1,0,2,3,0,4,2,1
1191,0456b,0456a,0,1,1,1,2,2,0,1,1,2,1,0,2,2,2,0,3,2,1
1192,1134b,1134c,3,4,1,1,2,2,0,2,2,2,1,1,0,2,2,3,4,2,1
1193,1378b,1378c,3,1,1,3,2,2,1,3,2,1,1,1,3,2,1,0,2,2,1
1194,0538a,0538b,2,1,0,3,2,2,1,4,2,1,1,1,3,2,1,2,1,2,1
1195,0544b,0544a,2,1,1,3,2,3,0,0,2,0,1,1,0,2,2,0,1,1,1
1196,1495b,1495c,1,1,1,2,2,1,1,0,2,1,1,1,0,0,2,1,2,1,1
1197,1140c,1140a,2,4,1,2,2,1,0,1,2,3,4,0,2,2,1,1,3,2,1
1198,1450b,1450a,2,2,1,3,2,3,0,3,2,3,1,1,3,2,2,2,1,1,1
1199,0422a,0422c,1,1,1,0,2,1,0,0,2,2,0,1,0,2,2,0,3,2,1
1200,1551a,1551b,0,1,1,0,2,2,3,3,2,1,1,1,0,2,1,1,1,1,1
1201,1552b,1552c,2,1,1,3,2,1,1,1,1,3,1,1,1,2,1,1,3,2,1
1202,1319b,1319c,2,4,2,3,2,2,2,1,2,1,0,1,0,2,0,1,4,2,1
1203,1490c,1490b,0,1,1,3,2,2,0,2,2,1,0,1,3,2,1,0,2,2,1
1204,0600a,0600c,2,1,1,0,2,1,0,3,2,3,1,1,3,2,2,1,0,2,1
1205,1533b,1533c,1,0,1,0,2,3,0,4,2,1,2,1,3,2,1,0,1,1,1
1206,1137a,1137b,1,1,1,0,2,1,0,1,2,3,1,1,3,2,1,0,0,2,1
1207,1453a,1453c,1,1,1,3,2,2,0,4,2,2,1,1,0,2,2,0,2,1,1
1208,1538a,1538b,1,1,1,3,2,3,1,2,1,2,2,1,3,0,2,0,1,1,1
1209,0473a,0473b,1,2,1,0,0,2,1,1,2,1,4,1,1,0,3,0,3,2,1
1210,1531b,1531c,2,1,1,3,2,1,1,3,2,3,1,1,0,2,3,1,2,2,1
1211,1255b,1255c,1,1,1,1,2,2,1,4,2,2,1,1,0,1,2,0,2,2,1
1212,0445a,0445c,2,2,1,0,0,2,0,3,2,2,4,1,3,0,2,0,4,2,1
1213,1485a,1485b,3,4,1,0,2,2,2,2,2,0,1,1,3,2,1,1,2,1,1
1214,0314b,0314a,0,0,1,0,2,2,0,2,2,1,1,1,0,2,1,2,1,1,1
1215,1336a,1336c,0,1,1,2,2,2,0,0,2,0,1,1,0,2,3,0,0,2,1
1216,0873a,0873b,2,2,0,2,2,2,3,0,2,3,0,2,3,0,2,0,3,2,1
1217,1237b,1237c,3,0,1,1,2,2,0,0,2,2,1,0,2,2,2,0,1,2,1
1218,0489b,0489a,1,0,1,0,2,3,3,4,2,1,4,2,0,2,3,1,2,2,1
1219,1219b,1219c,2,0,1,0,2,1,0,3,2,2,4,0,1,2,3,0,1,2,1
1220,0405a,0405b,3,0,1,0,2,3,1,2,1,1,0,1,4,0,2,0,1,2,1
1221,1364b,1364c,3,1,1,3,2,2,1,1,2,2,2,1,0,2,2,1,3,2,1
1222,0440b,0440a,2,1,1,2,0,2,1,0,1,2,0,0,2,2,2,0,4,2,1
1223,1501c,1501b,0,1,1,0,0,2,1,2,1,3,1,1,2,2,1,1,0,1,1
1224,1454b,1454c,2,1,1,3,2,2,1,0,2,1,1,1,0,2,2,0,4,2,1
1225,0594a,0594c,3,2,1,0,2,2,1,4,2,0,4,2,4,2,2,0,3,2,1
1226,0351c,0351a,1,0,1,0,2,2,1,2,2,1,2,0,0,2,2,0,3,2,1
1227,1451a,1451b,1,4,1,3,2,2,0,4,2,3,1,1,3,2,3,3,3,2,1
1228,0565a,0565c,2,1,1,3,2,2,1,1,2,2,1,1,1,2,2,0,1,2,1
1229,1394c,1394b,3,2,1,0,2,2,3,2,1,3,1,0,1,2,1,1,3,2,1
1230,0532b,0532c,2,1,1,3,0,2,0,1,1,2,2,1,3,2,3,0,2,2,1
1231,1284b,1284c,1,1,1,3,0,2,0,1,2,3,1,1,0,2,1,1,2,2,1
1232,1330b,1330c,2,2,1,3,2,2,0,4,2,1,1,1,2,2,2,1,3,2,1
1233,1501c,1501a,0,1,1,0,0,2,1,2,1,1,3,1,0,2,3,1,3,2,1
1234,1197a,1197c,1,4,1,3,0,2,1,0,2,1,2,1,0,0,2,0,4,2,1
1235,1252a,1252b,3,1,1,3,2,3,0,3,2,2,2,1,3,2,2,1,1,2,1
1236,1416b,1416c,2,0,1,0,2,2,1,2,2,1,4,1,3,2,3,1,4,2,1
1237,1352c,1352a,2,2,1,0,2,2,1,2,2,2,2,1,1,2,2,1,4,2,1
1238,0477a,0477b,2,1,1,1,2,1,0,0,2,2,1,1,1,2,3,0,2,2,1
1239,1510b,1510c,1,1,1,0,2,2,1,0,2,2,1,1,1,2,2,0,3,2,1
1240,1565a,1565b,2,4,1,3,2,2,0,1,2,2,1,1,3,0,2,0,2,2,1
1241,1302a,1302b,2,1,1,3,2,2,0,0,2,3,1,1,0,2,2,0,2,2,1
1242,0307a,0307b,2,0,1,3,2,2,0,4,2,3,0,1,0,2,2,1,2,2,1
1243,1219a,1219c,3,1,1,1,2,1,0,0,2,2,4,0,1,2,3,0,1,2,1
1244,1343a,1343c,2,0,1,0,2,1,0,0,2,0,0,1,1,2,1,0,1,1,1
1245,1429b,1429a,2,1,1,0,0,2,0,1,1,1,2,1,2,2,2,1,0,1,1
1246,1334a,1334c,3,1,1,0,2,3,0,2,2,3,4,1,3,2,3,1,2,2,1
1247,0594b,0594c,0,0,0,3,2,0,0,3,2,0,4,2,4,2,2,0,3,2,1
1248,1406a,1406c,1,2,2,4,2,2,0,2,2,1,0,1,4,0,2,3,2,2,1
1249,1413a,1413b,2,1,1,1,2,3,0,1,2,0,1,1,0,2,1,0,2,2,1
1250,1305a,1305c,1,1,1,0,2,2,0,0,2,1,1,1,3,2,2,0,1,2,1
1251,1543a,1543b,3,1,1,0,2,2,0,4,2,2,1,1,2,2,2,1,0,2,1
1252,1465b,1465c,0,1,1,1,2,1,1,2,2,1,2,0,2,2,2,0,2,2,1
1253,1363b,1363c,0,1,1,1,0,2,0,2,1,0,1,0,1,0,2,0,1,1,1
1254,1424b,1424c,3,1,1,0,0,2,0,0,2,1,1,1,3,2,2,1,1,1,1
1255,1408a,1408b,3,1,0,3,2,1,0,3,2,1,1,0,1,0,3,0,2,1,1
1256,1230c,1230b,2,4,1,3,2,2,0,2,2,1,1,0,3,2,2,1,3,2,1
1257,0555c,0555a,3,0,1,1,2,2,0,4,2,1,4,0,2,0,2,3,4,1,1
1258,0333b,0333c,2,1,1,0,2,3,1,1,2,3,2,1,1,2,1,1,1,2,1
1259,0374b,0374c,1,4,1,3,2,2,0,1,2,2,1,1,3,2,2,3,0,2,1
1260,0563a,0563c,1,1,1,1,0,2,0,2,1,1,4,1,1,0,3,0,2,2,1
1261,1257b,1257a,3,4,1,0,2,2,0,3,2,2,1,1,2,2,1,0,3,2,1
1262,1538c,1538b,0,2,1,0,2,1,1,0,2,2,2,1,3,0,2,0,1,1,1
1263,0317a,0317c,1,1,0,2,0,1,1,2,1,0,0,0,2,2,3,1,3,2,1
1264,1551b,1551c,1,1,1,0,2,1,1,1,1,2,4,1,3,2,2,3,2,2,1
1265,1391c,1391a,2,1,1,0,2,2,1,1,2,3,4,1,3,2,3,0,3,2,1
1266,1180b,1180c,1,1,1,0,2,2,1,1,1,2,4,1,0,2,3,0,3,2,1
1267,1493a,1493b,2,1,1,0,1,2,0,3,2,2,4,1,0,2,2,3,3,2,1
1268,0357b,0357c,2,1,0,0,0,2,2,3,2,0,2,1,1,0,2,0,1,1,1
1269,1534b,1534c,1,1,1,3,2,2,1,1,2,3,1,1,0,2,1,0,3,2,1
1270,1273a,1273c,1,2,1,0,0,2,1,0,2,1,1,1,3,1,1,3,1,2,1
1271,1494b,1494c,2,1,1,0,2,1,1,4,2,3,4,1,3,2,3,3,3,2,1
1272,1152b,1152a,2,1,1,1,2,3,0,3,2,3,4,0,2,2,1,0,2,2,1
1273,1236c,1236b,1,1,1,1,2,3,0,1,2,3,4,1,0,2,2,1,0,2,1
1274,0334a,0334b,2,0,1,0,2,3,0,0,2,2,0,1,0,2,2,3,1,2,1
1275,1300b,1300c,2,1,1,0,2,1,0,2,2,3,1,1,0,2,2,1,1,2,1
1276,0302a,0302b,2,0,1,1,0,2,1,1,1,2,2,2,4,3,3,3,4,2,1
1277,1409b,1409c,1,1,1,3,2,3,3,1,2,0,2,1,0,0,2,1,2,1,1
1278,1402a,1402b,2,1,1,1,2,1,0,3,2,1,2,1,3,0,2,1,3,2,1
1279,1406a,1406b,1,2,2,4,2,2,0,2,2,1,0,0,1,0,2,2,2,2,1
1280,1254c,1254b,1,1,1,0,2,2,1,1,2,2,1,0,2,2,2,1,3,2,1
1281,0496c,0496a,3,4,1,3,2,2,0,1,2,3,4,1,0,2,3,1,2,2,1
1282,1565a,1565c,2,4,1,3,2,2,0,1,2,2,1,1,0,2,2,2,2,2,1
1283,1491a,1491c,3,1,1,0,2,2,1,3,2,1,1,1,1,2,2,1,0,2,1
1284,0473a,0473c,1,2,1,0,0,2,1,1,2,1,1,1,3,2,3,2,4,1,1
1285,1546b,1546c,3,1,1,0,0,3,0,3,2,3,0,1,0,2,1,1,3,2,1
1286,1328a,1328c,3,1,1,2,2,3,0,0,2,1,1,1,3,2,2,2,1,1,1
1287,0969a,0969c,2,2,1,1,2,2,1,2,1,3,4,1,3,2,2,2,3,2,1
1288,1370a,1370c,2,1,1,3,0,2,0,1,2,3,1,1,1,2,2,1,1,2,1
1289,1546c,1546a,3,0,1,0,2,1,1,3,2,1,1,0,3,2,1,1,2,1,1
1290,1181a,1181b,1,0,1,0,2,1,0,2,2,2,1,0,2,2,1,1,0,2,1
1291,1540b,1540c,1,1,1,0,2,2,1,3,2,1,2,1,0,2,2,1,0,1,1
1292,1259a,1259c,1,4,0,0,2,3,1,3,2,0,1,1,0,0,2,2,1,1,1
1293,0496d,0496a,2,1,1,1,2,2,0,1,1,3,4,1,0,2,3,1,2,2,1
1294,0547a,0547c,2,2,0,1,2,2,0,1,2,1,2,1,3,2,1,2,1,1,1
1295,0315b,0315a,2,1,0,2,2,1,1,3,2,2,4,0,2,2,3,0,3,2,1
1296,1323b,1323c,1,1,0,2,2,1,1,3,2,1,0,1,1,2,2,3,0,1,1
1297,1495a,1495b,2,1,0,3,2,1,0,3,2,1,1,1,2,2,1,1,0,2,1
1298,1499b,1499c,2,1,1,2,2,2,3,4,2,2,0,1,3,0,2,1,3,2,1
1299,1366a,1366c,3,1,1,0,2,1,1,1,2,0,1,1,0,2,2,1,1,1,1
1300,1119b,1119c,1,1,1,3,2,3,0,1,2,2,1,1,3,2,2,1,2,1,1
1301,1485b,1485c,0,1,1,3,2,1,1,2,1,3,4,1,3,2,3,1,3,2,1
1302,0353a,0353c,2,1,1,3,1,2,0,2,2,1,2,1,1,2,3,0,1,2,1
1303,1414b,1414c,0,4,0,0,0,1,1,1,1,1,0,1,1,3,1,1,2,1,1
1304,0507a,0507c,1,1,1,3,0,2,1,2,1,3,4,1,1,2,1,0,1,2,1
1305,0376c,0376b,2,1,0,0,3,2,2,3,2,1,2,0,2,0,1,1,1,1,1
1306,1433b,1433c,3,1,1,3,0,2,0,1,2,1,4,1,0,2,2,1,0,2,1
1307,0525b,0525c,2,3,0,0,2,2,0,3,2,1,1,1,2,2,1,2,1,1,1
1308,1446a,1446b,1,1,1,3,2,2,1,2,2,1,1,1,1,2,2,0,2,2,1
1309,1488c,1488b,3,0,1,0,2,2,0,1,2,2,2,1,0,0,2,1,1,1,1
1310,1426b,1426a,2,1,1,0,2,1,0,4,2,2,0,1,1,2,2,1,2,1,1
1311,1383b,1383c,3,2,1,3,0,2,1,2,1,1,1,1,1,0,2,2,2,1,1
1312,1461c,1461a,2,4,1,3,2,1,0,3,2,1,0,1,1,2,0,0,1,2,1
1313,1463a,1463c,2,1,1,0,2,2,1,1,1,1,2,1,0,2,2,0,1,2,1
1314,1468b,1468c,3,1,1,2,2,2,1,3,2,1,2,1,3,2,2,0,4,2,1
1315,1137b,1137c,3,1,1,3,2,1,0,0,2,2,2,1,3,2,2,0,3,2,1
1316,1343a,1343b,2,0,1,0,2,1,0,0,2,2,1,1,0,2,3,1,4,2,1
1317,0564b,0564c,2,2,1,2,0,2,1,1,1,0,1,1,1,1,1,0,3,2,1
1318,0321c,0321b,2,1,1,2,2,2,0,2,2,3,2,1,3,2,2,1,4,2,1
1319,0327c,0327a,1,1,1,1,2,1,1,2,1,3,1,1,1,2,0,0,4,2,1
1320,1231a,1231c,1,2,1,0,2,2,1,0,2,1,4,1,3,2,2,1,3,2,1
1321,0969a,0969b,2,2,1,1,2,2,1,2,1,2,0,1,1,2,1,1,2,1,1
1322,1377a,1377b,2,2,1,3,0,3,0,2,2,0,1,1,0,1,2,1,0,2,1
1323,0584a,0584c,1,1,1,1,2,2,0,0,2,0,1,1,0,2,2,0,1,2,1
1324,1394a,1394b,2,1,1,3,2,2,1,1,1,3,1,0,1,2,1,1,3,2,1
1325,1417c,1417b,1,1,1,3,2,2,1,2,1,3,4,1,0,2,3,0,3,2,1
1326,1090c,1090a,0,0,1,3,2,2,0,1,2,2,0,1,1,2,1,0,1,1,1
1327,1508b,1508c,1,1,1,0,2,1,1,0,1,1,4,1,1,0,2,0,0,2,1
1328,1538a,1538c,1,1,1,3,2,3,1,2,1,0,2,1,0,2,1,1,0,2,1
1329,1360a,1360c,3,1,0,2,2,2,0,2,2,0,1,1,2,1,2,1,1,1,1
1330,1248a,1248c,2,1,1,3,2,2,1,4,2,1,1,1,1,2,2,1,2,2,1
1331,1119a,1119b,1,1,1,0,0,2,0,1,2,1,1,1,3,2,3,0,1,2,1
1332,1325a,1325c,3,1,1,0,1,2,0,1,2,1,4,1,3,2,3,1,2,2,1
1333,1482b,1482a,1,1,1,3,2,2,1,0,2,2,4,1,3,2,2,3,1,2,1
1334,1121a,1121c,2,1,1,3,2,2,0,1,2,1,1,1,0,2,2,0,1,2,1
1335,0431c,0431a,2,0,1,0,2,2,2,3,2,3,2,1,3,1,2,3,2,2,1
1336,1450b,1450c,2,2,1,3,2,3,0,3,2,3,0,1,1,2,1,1,3,2,1
1337,1252b,1252c,2,2,1,3,2,2,1,1,2,1,2,1,0,2,2,1,1,1,1
1338,0496d,0496e,2,1,1,1,2,2,0,1,1,2,1,0,1,2,3,0,2,2,1
1339,1511b,1511c,0,1,0,2,2,2,0,2,2,1,1,0,1,0,3,1,0,1,1
1340,1271a,1271b,1,1,1,2,0,1,1,4,1,3,4,2,2,0,2,1,3,2,1
1341,1416b,1416a,2,0,1,0,2,2,1,2,2,1,1,1,3,2,1,0,4,2,1
1342,0518b,0518c,1,1,1,0,0,1,1,2,1,3,4,1,1,2,3,0,4,2,1
1343,1286a,1286c,1,2,1,3,2,1,1,3,2,2,1,1,1,2,1,3,3,2,1
1344,0525a,0525c,1,2,1,3,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1
1345,1545a,1545c,0,1,1,0,2,2,1,2,2,2,1,1,3,2,3,0,1,2,1
1346,0323a,0323b,3,4,2,4,2,2,3,2,2,3,0,0,1,0,3,1,1,1,1
1347,0338a,0338c,2,4,1,0,2,3,0,1,2,0,1,1,3,2,2,1,2,1,1
1348,1164a,1164b,2,1,0,2,2,1,1,1,2,2,1,1,2,1,2,1,1,2,1
1349,1494a,1494b,1,0,1,1,2,2,0,1,2,2,1,1,0,2,1,1,4,2,1
1350,0927a,0927c,1,0,1,0,0,2,0,2,1,2,1,0,2,2,1,0,1,2,1
1351,0531a,0531b,2,2,1,1,2,2,0,3,2,2,0,1,3,2,1,0,2,2,1
1352,1432a,1432b,2,4,1,0,2,1,0,1,2,3,1,1,0,1,2,1,4,2,1
1353,1496a,1496c,2,4,1,1,2,1,0,4,2,2,1,1,1,0,2,2,2,1,1
1354,1363b,1363a,0,1,1,1,0,2,0,2,1,0,0,1,1,2,3,2,3,2,1
1355,1344a,1344b,1,1,1,0,2,3,0,3,2,3,4,1,3,2,2,0,2,2,1
1356,1513b,1513a,2,0,1,3,2,3,0,2,2,2,0,1,3,2,3,0,3,2,1
1357,0405c,0405b,1,0,1,1,2,2,1,2,1,1,0,1,4,0,2,0,1,2,1
1358,1409b,1409a,1,1,1,3,2,3,3,1,2,3,4,1,3,0,2,0,4,2,1
1359,0324b,0324c,0,1,1,3,0,2,1,1,1,1,1,0,4,2,2,0,3,2,1
1360,1341b,1341c,2,4,1,0,2,3,0,2,2,2,1,1,2,2,2,1,4,2,1
1361,1377b,1377c,0,1,1,0,1,2,1,0,2,2,1,0,2,2,3,0,3,2,1
1362,0414a,0414b,3,2,1,0,2,2,0,2,2,1,1,1,0,2,1,1,1,2,1
1363,1416a,1416c,1,1,1,3,2,1,0,4,2,1,4,1,3,2,3,1,4,2,1
1364,0577b,0577c,2,1,0,3,2,2,1,2,2,1,1,1,1,2,3,0,0,2,1
1365,0451a,0451c,2,1,1,0,2,1,0,0,2,1,0,1,1,2,2,0,2,1,1
1366,1421a,1421b,1,0,1,0,2,2,3,3,2,3,1,1,3,2,2,2,2,1,1
1367,1294a,1294b,1,0,1,0,2,1,0,0,1,1,1,1,0,2,0,0,3,2,1
1368,1475a,1475b,1,1,0,0,2,2,1,2,2,3,1,0,3,2,2,0,3,2,1
1369,0411c,0411a,2,1,1,3,2,1,0,4,2,3,1,1,0,2,1,1,4,2,1
1370,1484b,1484c,1,1,1,0,2,1,1,2,1,1,1,1,0,0,1,2,2,1,1
1371,1441b,1441c,2,0,1,0,0,2,0,2,2,1,1,1,1,2,2,1,1,1,1
1372,0565a,0565b,2,1,1,3,2,2,1,1,2,2,1,1,0,2,2,1,3,2,1
1373,1458a,1458b,0,1,1,3,2,2,1,1,2,1,1,1,0,2,2,1,2,1,1
1374,0587b,0587c,0,1,1,0,2,1,1,0,1,1,4,0,3,2,3,1,3,2,1
1375,1554a,1554c,2,1,1,2,2,1,0,1,2,3,0,1,3,2,2,1,1,2,1
1376,1284a,1284b,2,1,1,0,2,2,1,4,2,1,1,1,3,0,2,0,1,2,1
1377,1127a,1127b,1,1,1,3,2,2,1,3,2,3,1,1,0,2,2,1,0,2,1
1378,1451c,1451b,0,0,1,0,2,2,0,0,2,3,1,1,3,2,3,3,3,2,1
1379,1463b,1463c,3,1,1,3,2,1,0,1,2,1,2,1,0,2,2,0,1,2,1
1380,0367a,0367c,2,1,1,0,2,2,0,4,2,3,1,1,3,2,2,0,1,2,1
1381,1461b,1461c,2,2,1,0,2,1,0,0,2,2,4,1,3,2,1,0,3,2,1
1382,0327c,0327b,1,1,1,1,2,1,1,2,1,0,1,1,1,1,2,0,3,2,1
1383,1497a,1497c,0,4,1,0,2,2,1,3,2,2,0,1,3,2,2,3,4,2,1
1384,0351a,0351b,1,2,0,0,2,2,0,3,2,1,1,1,1,3,2,1,3,2,1
1385,0331b,0331a,3,1,1,0,2,2,0,0,2,3,1,0,0,2,2,3,2,2,1
1386,1486a,1486b,1,0,1,0,2,2,0,1,2,2,0,1,0,2,3,1,4,2,1
1387,0457a,0457c,2,3,1,3,2,2,0,1,2,0,2,1,0,0,2,0,3,2,1
1388,1257b,1257c,3,4,1,0,2,2,0,3,2,0,1,1,3,2,2,0,4,2,1
1389,1417b,1417a,3,4,1,0,2,3,0,3,2,1,1,0,0,2,3,1,3,2,1
1390,0457a,0457b,2,3,1,3,2,2,0,1,2,1,4,0,1,0,2,0,1,1,1
1391,0324b,0324a,0,1,1,3,0,2,1,1,1,0,2,1,0,1,2,1,3,2,1
1392,0348a,0348c,3,0,1,0,2,1,0,4,2,3,1,0,2,2,2,3,3,2,1
1393,1268b,1268c,1,1,1,0,2,2,1,3,1,2,1,1,3,2,3,0,4,2,1
1394,1552a,1552b,3,0,1,1,2,2,1,1,2,2,1,1,3,2,1,1,1,1,1
1395,1229b,1229c,1,1,1,3,2,2,0,2,2,2,1,0,0,2,2,1,2,2,1
1396,1375b,1375a,1,4,1,3,2,2,0,3,2,1,0,1,1,2,2,0,3,2,1
1397,0950a,0950b,2,1,1,3,0,2,2,2,1,1,0,1,3,0,1,0,3,2,1
1398,0565b,0565c,2,1,1,0,2,2,1,3,2,2,1,1,1,2,2,0,1,2,1
1399,1504c,1504b,0,1,1,0,2,1,0,2,1,3,1,1,3,1,2,0,4,2,1
1400,1120a,1120b,2,1,1,3,2,2,0,2,2,1,1,1,0,2,2,0,2,2,1
1401,1236a,1236c,3,0,1,3,2,2,0,3,2,1,1,1,1,2,3,0,1,2,1
1402,0564a,0564c,2,1,1,0,2,3,3,2,1,0,1,1,1,1,1,0,3,2,1
1403,0414b,0414c,1,1,1,0,2,1,1,1,2,0,1,1,0,2,2,1,3,2,1
1404,1394a,1394c,2,1,1,3,2,2,1,1,1,3,2,1,0,2,2,3,2,1,1
1405,0492a,0492c,3,4,1,1,2,2,0,4,2,2,0,1,1,2,1,0,1,2,1
1406,1286b,1286c,3,4,1,0,2,3,0,4,2,2,1,1,1,2,1,3,3,2,1
1407,1289a,1289b,2,1,1,0,2,3,0,3,2,1,4,1,3,2,2,0,2,2,1
1408,1319a,1319c,2,0,1,0,2,2,3,4,2,1,0,1,0,2,0,1,4,2,1
1409,1344b,1344c,3,4,1,3,2,2,0,2,2,3,1,1,3,2,2,1,4,2,1
1410,1448a,1448b,2,1,1,0,2,1,0,0,1,1,2,1,3,2,2,1,1,2,1
1411,0319c,0319b,2,0,0,0,2,2,0,2,2,1,1,1,1,2,3,0,2,1,1
1412,0488b,0488c,2,0,0,0,2,1,0,0,2,1,4,0,1,2,2,0,4,2,1
1413,1534c,1534a,3,1,1,0,2,1,0,3,2,2,1,1,1,2,3,1,3,2,1
1414,1121a,1121b,2,1,1,3,2,2,0,1,2,2,1,1,0,2,2,0,3,2,1
1415,1498a,1498b,0,1,1,1,2,2,1,2,2,2,1,1,1,0,2,0,1,2,1
1416,1455b,1455c,2,1,1,1,2,2,0,0,2,2,1,1,3,2,2,1,3,2,1
1417,1367a,1367b,2,0,1,1,2,2,3,2,2,1,1,0,1,2,1,0,3,2,1
1418,1197a,1197b,1,4,1,3,0,2,1,0,2,0,0,1,4,2,3,0,4,2,1
1419,0491b,0491c,2,1,1,0,2,1,1,0,2,2,2,1,0,2,2,0,4,2,1
1420,0521b,0521c,1,1,1,0,1,1,0,0,2,3,1,2,1,0,2,1,3,2,1
1421,0579a,0579c,1,0,1,3,2,2,0,1,2,2,1,1,0,2,2,1,0,1,1
1422,1365c,1365a,2,2,1,1,2,2,1,2,2,3,4,1,3,2,1,0,3,2,1
1423,0350b,0350a,2,1,1,3,2,1,1,4,2,3,2,1,0,1,2,1,3,2,1
1424,1194a,1194c,3,1,1,1,2,1,1,2,1,2,1,2,1,2,2,0,3,2,1
1425,0539a,0539c,2,4,1,3,2,2,1,2,2,2,1,1,0,2,2,3,0,2,1
1426,1409a,1409c,3,4,1,3,0,2,0,4,2,0,2,1,0,0,2,1,2,1,1
1427,1300a,1300b,1,1,1,1,2,2,0,1,2,2,1,1,0,2,1,0,2,2,1
1428,0491b,0491a,2,1,1,0,2,1,1,0,2,2,1,1,1,2,1,0,2,1,1
1429,1127b,1127c,3,1,1,0,2,2,1,0,2,2,4,1,0,2,2,0,2,2,1
1430,0351c,0351b,1,0,1,0,2,2,1,2,2,1,1,1,1,3,2,1,3,2,1
1431,0355c,0355a,1,1,1,1,2,1,0,1,2,3,2,1,3,2,3,0,3,2,1
1432,0597b,0597a,2,4,1,3,2,3,0,3,2,3,4,2,0,2,3,3,1,1,1
1433,1366b,1366c,2,2,1,3,2,2,1,2,2,0,1,1,0,2,2,1,1,1,1
1434,1520a,1520c,3,2,1,3,2,2,0,2,2,2,1,1,3,1,2,0,1,2,1
1435,1165b,1165c,0,1,1,2,2,2,1,2,2,3,0,2,4,0,2,3,2,2,1
1436,1424a,1424b,3,4,1,0,2,2,1,2,2,3,1,1,0,0,2,0,0,2,1
1437,0340a,0340c,3,0,1,0,2,3,1,2,2,1,0,1,1,2,1,0,3,2,1
1438,0413a,0413b,1,1,1,1,2,3,0,1,1,1,1,1,3,0,1,2,2,1,1
1439,1565b,1565c,2,1,1,3,0,2,0,2,2,2,1,1,0,2,2,2,2,2,1
